text,negative_ny,distortion,magnitude,category,quote,userid,time
"Happy xmas to all especially mi 2 boys ky an jax , hope santa brings ya what ya want an i will c u in the mornin luv ya lots x x",,,,,,90f336a010f8295e2cf7198226c5d642,2010-12-24 21:49:55
"The other day I said that I've been a menace to society since I was 16, but I was probably more of a nuisance to society. Ego.",,,,,,1c1a87c25993e30ed27d821e61e51c67,2011-02-28 10:01:52
hahah i saw Eclipse yesterday. I thought it was funny how a few of my new friends and i joked about how as soon as we got home from europe we were going to see it. and I really did. It's amazing cause Kristen Stewart and Rob Pattinson finally learned how to act. and omg Taylor Lautner is just... a bod full of hotness. lol! sorry but i mean have you SEEN him? but anyway it was a pretty good movie.,,,,,,6262f9ea246e00408561aa9a73c49175,2010-07-09 20:29:59
"wants to go live in a whole, no idea where, but away from everyone at the moment. really wish I could sleep, and wish my lymph nodes were swollen.",,,,,,8a1a51c3dbe523dabb759504be82db4b,2010-10-03 14:50:05
"I kinda wish I could go hang out with my 9th grade friends at Lagoon D: But that would require money, which I need to pay off my stupid Drivers Ed fee or else no yearbook <_< lol anyone going to Eastmont on the 8th? I would gladly sneak in to go to school with you school basically ends for us High schoolers on the 6th",,,,,,8c393982479748c5a53acaa7a3717c71,2011-06-03 3:57:36
...Most folks are about as happy as they make up their minds to be...don't ya hate when fortune cookies mock you!! makes me glad I can consume them with a vengance...and milk!!,,,,,,c9853214d41149065908ba50259250b7,2010-09-07 0:49:22
Waiting for my Melissa Torres who had a rush to go to church today :) that's always a good thing !!! Painting today how much fun bring on the brushes rollers and turpentine O0o yeah and the pink paints (3 shades of pink this will be fun),,,,,,009d96a823b6f6c085c092fb177491f6,2010-09-19 18:59:29
"i hate touchscreen phones ahhh! i cant text wi my feet O__O SERIOUSLY theres nothin stoppin me fae usin this chair as a fuckin launchpad, steamin intae space and buryin this bopter in the suns core maaaan!",,,,,,0e8f270a9b126c3839044391deb1d4e2,2010-12-10 21:13:43
"Went to school and did my best to not do anything at all. Succeeded for the most part. I'm particularly skilled at being utterly unproductive.  Came home, watched 7 episodes of the 4th season of Dexter with my Mom. Great times.  About to start season 2 of Mad Men. Gonna watch at least two episodes.  Overall, I'd call it a good day. To everyone: Good night, and good luck.",,,,,,8203a6773a849317241320a1f58ff9c7,2011-05-07 3:06:48
"/ Hindi mo matatawag na PAST  ang nakaraan kung lagi mong binabalikan./""   REMEMBER:  Hindi mo matatapos ang laro",,,,,,88eed2b03dd4973e98fdc350d8886ab8,2011-08-14 8:21:37
"-.- I hate storms, I hate them! I loved the fact that its raining here in Phoenix...But then add a lot of lighting and thunder..... -.- I know...I'm overreacting...But I really hate it...",,,,,,3bde607fa84e1765d3b07bf18d748bce,2011-10-05 1:22:48
"every time I think I'm out of money, it keeps popping up XD I hide it in a lot of places and forget about it lol",,,,,,a8b2c778af65ca2c46306554f338cacb,2011-04-09 3:45:35
England until May 17th! Please don't text or call until I get back! It will cost you a fortune! Lol. Feel free to message me on Facebook though! <3 Brandon just left the airport and I already miss him! I love the feeling of trusting my boyfriend when I'm away! Never had that feeling before! Oh yea...YAY TARGET!,,,,,,c0289bdb4cd4eda90653b2c84af61e03,2010-05-07 15:13:55
"This world is like a trampoline, high and low no in between. Jumping at the chance to please everyone but thats not me...",,,,,,e068f5b5c8f3dc5afe97d2f457de734b,2011-02-26 20:33:37
"Querido Santa: Como he sido una buena ni├▒a en este a├▒o 2011... XD... creo merecer un regalo para esta Navidad. Quiero encontrar el 25 de diciembre bajo mi arbolito al clon de Jeancarlos Canela, sino, el original.... Plis plis plis Santa!!!",,,,,,c5f47d88d264b1e3ce2f15c0d3b3397a,2010-12-22 23:02:36
"So as I lay dying, trapt, in this moment as the shadows fall around me and my senses fail I swear I shall be avenged sevenfold. This, truly, will be a day to remember.",,,,,,5cc136477bfe3fcfe809dc451e4243ef,2010-10-19 8:18:21
"We think that reality is about ┬æfeeling┬Æ but it┬Æs really about energy, where feelings mirror energy and energy creates our reality but energy doesn┬Æt create feelings. They are created based on how we interpret the energy in motion through our beliefs, thoughts and memories. Feeling is an ego-based response to energy that we think is our reality...:",,,,,,76a486bab32a8d9a00f2f3be1f1254be,2011-04-18 11:28:29
"After thinking that the pain would go away for a little while (Since it went away for almost a week, I thought it would continue to be gone), but NOO, it just came back worse than before! WTH",,,,,,3bde607fa84e1765d3b07bf18d748bce,2011-08-12 3:50:26
Can't wait to see my Bunco Babes tomorrow!!!! The menu is......Bangers N Mash and Green Grog Punch!!!!! Hope u ladies r ready!!!!!,,,,,,300187291b887febc124883c562d4377,2011-03-15 5:38:24
"Ariana Grow and Echo DuRoss are the cutest couple ever :] You can tell that they truly love each other and only have eyes for one another. Their happiness is contagious. Seeing just how intelligent, happy, caring, sweet, and amazing they are I just look up to them more.",,,,,,8c393982479748c5a53acaa7a3717c71,2011-08-28 23:20:11
"Ogromna, przekochanana niespodzianka - naprawd? nie s?dzi?am, ?e a? tyle os├│b z?o?y mi takie fajne ?yczenia :))) Bardzo, bardzo dzi?kuj? :*******",,,,,,940dcd82d451c74bfa9adebd377dbf59,2010-06-29 21:31:39
just saw The Silence of the Lambs for the first time. Awesome movie! And now on to something just as intense....chem homework.,,,,,,cea00424ced413c108d878b1a14f3316,2010-03-06 3:37:23
"Aztec vs Azande: Aztec lost 448 to 552  Which is really just 44.8% to 55.2%. For an Iron Wielding Warrior from 200 years after the Aztecs, I think Team Zande's cockiness wasn't well backed by the statistics. Especially considering the Aztec Team fucked their line up with SACRIFICIAL DAGGER!  That's RIGHT! That was the choice for Close Range!",,,,,,304d646220f520d984d2742b36cff1de,2010-10-30 5:21:10
"So, Now it's 2011. It'll take me at least a month or two to get out of the habit of writing 2010 after the date. lol",,,,,,9d73ecd9cf815d8bc340cd1bb8e94cfb,2010-01-01 17:49:34
"uggh why can't Rememberance Day weekend be all four days like back in grade school? stupid uni, now I have to go back to school tomorrow. Dx",,,,,,04be1d6fa64adb60a3d2847f4f905ec1,2010-11-12 7:56:42
Absolutely everyone is required to look at the photos I just uploaded. Especially since (apart from the one's I'm in) I took them.,,,,,,4104c0b8700d519d1661c8a59b065363,2010-08-12 22:06:40
"Who knew a Nashville guy would be my hero for the day? People in Tennessee didn't seem to know how to drive or share the road, most of them seemed like JERKS!! I do have to say though when you need help some people were nice enough to help, I didn't even get yelled at for giggling at how cute their accents were!! lol =)",,,,,,e3be456ec1669b09dbee516fb60ee0d2,2011-02-21 4:53:24
"loved how when I opened Interview with the Vampire to re-read it, it still smells like the cotton candy perfume I spilled on it four years ago =) I <3 Matthew. Can't wait for tomorrow",,,,,,011679a3ae49998801ada93d822b7302,2009-11-20 1:22:45
"While taking my nursing school entrance exam, I wrote this on my scratch paper: ??????? /The name's Axel./"" Commit it to memory./"" ~commit",,,,,,04be1d6fa64adb60a3d2847f4f905ec1,2010-05-16 22:55:12
Pulling 24 hours awake to get back into something resembling a normal sleeping pattern. I do this at least once a week lately >> (I stay up working too much.),,,,,,055638f0a33b2df4031fadb86076861f,2010-09-10 3:51:09
"Oh Dear..Im such a baaaad mum :p Cory came home with a hedgehog puppet from school for the weekend-we have to do a diary...We have done a 'nice' one for school-but I got to thinking last night how funny it'd be if some sick parent did their own version...shame its been pee-ing it down today, but hahahaha-Ive had such fun :p If I can find the ;ead to upload the pics... :D",,,,,,37dc41c2fb88c226997850730b7fee11,2010-09-25 18:25:45
"Well, I downed 4 cups of coffee in preparation to make sure I didn't nod off in class. Class was cancelled today. Now I'm up for a very long time. I have to be up at 5. Lovely.",,,,,,da46912e112f9a24f30107aa2bdc202d,2010-10-05 14:52:09
Rough night but got through it okay. Got to know friends a little better and i'm so glad to have them :) love you guys!\n<You're Mine3,,,,,,8c393982479748c5a53acaa7a3717c71,2010-09-04 6:30:32
"Party last night was fun even though it had some bad things =P I loved hanging out with everyone! Except Alex M....who totally camped all night on Black Ops <_< but then he was cool as we teamed up against Alex B and Colton and totally pwned. Thank you to all who went I truly appreciate it, especially since it gave me more time with some of my amazing friends ^^",,,,,,8c393982479748c5a53acaa7a3717c71,2011-08-14 12:24:03
"Happy New Year to all! At the dawn of the new year, I'd like to ask all of my friends to pause, just before midnight say a prayer, for all of us. May we and all those we know be healthy and safe in this new year. May our leaders, and the leaders of other countries find wisdom, and guide the world to a better tomorrow.",,,,,,938a5bb332c15ab321ce4c567d31d6a4,2010-01-01 2:10:15
"Like my job doesn't sick enuf, now I gotta worry about sick f*cks peeing in bottles and putting them back in the chem cabinets. Wtf?",,,,,,7b0d84345f034857f3c9cd793ee551ed,2010-04-23 22:11:29
"weird old men be lookin' at me in meijer!Dx i feel violated!xD and this one guy said i smelled nice!-.-; i felt comfortable....oh yeah, EXTREMELY comfortable!>.< why would you smell someone?!>:O ...just to annoy me!-.-",,,,,,d50581aa9a70983dd8452d150a929990,2011-04-21 1:53:05
stupid friggin pen doesn't work!!!!!! gosh im so p*ssed right now and all because of a pen what is wrong with me,,,,,,5cae5729864ff894d47e20afbe32c8a5,2009-10-15 6:48:51
"Damn, a 4100 piece truck night and I'm the only one who left smiling. I guess you just can't bring me down. Hopefully tomorrow night goes better though.",,,,,,da46912e112f9a24f30107aa2bdc202d,2009-11-14 14:12:38
"//While you await your refund check (and don't get me wrong, i am too) consider this quote: The average age of the world's great civilizations is about 20",,,,,,223dbfbc2451d4ffaf244cc1e6c3abbb,2011-02-04 0:35:28
A cop blocked two lanes of traffic to let me turn from the parking lot that's on a busy street. He had his siren on and wrote a jackass a ticket. Best cop ever,,,,,,61e7f6145fd03d709cabbde3faf33412,2010-09-10 5:41:38
"Aunties asked my mum: /How old is your daughter?/""  Mum: /""23./""  Aunties (looking at me): /""WHAT?? I thought you're only 15 or 16!!!/""   Me: ?""",,,,,,d8f5a676fa1ec2689a1ac02a80a8c24f,2011-03-18 10:20:08
Stop giving me candy! I have a problem. Help me to help myself. Or start chipping in for my dental bills.,,,,,,d880607faa629375d719a38a9f128010,2011-01-28 18:09:24
"hates it when people waste thier talent, or great talent they could of achieved! Oh nice guitar, u play it much? PERSON: nope, i got bored of it. ME: Dang ur a good singer! Ever think about joining a band or something? PERSON: Nope, i don't feel like it! GOD U TYPE OF PEOPLE PISS ME OFF!",,,,,,3416e6ccb1a841127299953f823efa0d,2010-06-28 1:56:10
"ahhh mane! finally back from mah special sabattical lol 2mar we party hard 4 da Lard haha REMNANT, FANTASTIC BACK N ACTIONNN",,,,,,e72db17b733836675960851cda630ff1,2010-04-16 1:44:33
Dont ever in lyf go on the first impression..  Try to understand what is hidden deep down under the external veil..!!,,,,,,10b71a5bf90d430a4ab06b6b32287d84,2010-10-29 11:29:12
"I tear my heart open, I sew myself shut.  My weakness is that I care too much.  And our scars remind us that the past is real,  I tear my heart open just to feel.",,,,,,9ac633881b30028b70f848b1278644b0,2011-03-09 23:43:59
Hopes the cast of grease are grateful to me for getting lost trying to find out where these mics are and then trying to fit it all inside my little c1,,,,,,f8708568eff1535c85247b28dc126f9b,2011-04-08 13:26:52
"I loved you the minute I heard your heartbeat. I loved you the minute you were born. Then I saw your face and fell in love some more. You were only a minute old but I knew I would die for you, and to this day I still would. When you choose to have a child you make a decision to...allow your heart to walk around outside of your body. I love my kids!!!!!!!",,,,,,2fcae74c5f4a658389411d7e32b6f9e8,2010-10-29 16:36:47
Soft spoken with a broken jaw  Step outside but not to brawl  Autumn┬Æs sweet we call it fall  I┬Æll make it to the moon if I have to crawl and   With the birds I┬Æll share  This lonely view...  Scar tissue that I wish you saw   Sarcastic mister know it all  Close your eyes and I┬Æll kiss you ┬Æcause,,,,,,b27052d72d8d2d7c5d381878130b5481,2010-10-31 19:51:22
I wish life had a save button. So each time i made a mistake I could restart and try again. =//,,,,,,5e58e13a371c45b44efcf60a630a992c,2011-03-24 22:27:01
"What are the two sexiest animals in the barnyard? Brown chicken, brown cow! Ah I crack myself up . . .",,,,,,f9ccb48961eadee54fa81ebf82849a03,2009-10-04 3:22:19
