hash,text,score,cosineSim,result
2.98046189651805E+018,"When life gives you a hundred reasons to cry, show life that you have a thousand reasons to smile.  - Unknown","[3, 3, 1, 1, 1, 1, 1, 2, 0, 0]",[0.9690411094314723],1
-8.26229525526129E+018,"RITE NOW I AM SO WORRIED , AND ANGRY I HATE MEN THAT BEAT WOMEN AND WHEN A REAL FIGHT CATCH UR ASS U AINT ABLE WITH SHIT","[1, 3, 1, 1, 1, 5, 5, 1, 1, 1]",[0.8463951741251821],0
-5.84703013253205E+018,"DBZ Kai, the perfect after dinner snack XD It's been a nice b-day, lots of love to everyone for the birthday wishes! And the gifts <33 So much love!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9175859973053001],0
8.87751574896477E+018,is very happy as she has woken up to find 2 inches of snow in her garden and has now put on a ridiculous number of layers to go outside and play in it.,"[1, 1, 3, 1, 1, 1, 2, 1, 1, 1]",[0.8642715221443743],0
2.96310242792132E+018,"Film composer Alexandre Desplat is a flutist <3 //// AND not to mention, his New Moon and Harry Potter and the Deathly Hallows pt. 1 scores are kickass.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9283330110954489],0
-7.60806529521043E+018,It looks like today features cannibalism...*sighs* It's not that it bothers me. It just reminded me of something else. Will the scars ever leave?,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",[0.8212657777080037],0
8.36615492771077E+018,It rained so hard today the roof at work couldn't even restrain it from hitting my head while inside. And I come home to find the swimming pool has overflowed all over the courtyard. At least there's no lovebugs pissin me off.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7758566099774078],0
2.57672995021956E+018,"And the tongue is like a fire. It is a world of wrong, occupying its place in our bodies and spreading evil through our whole being. It sets on fire the entire course of our existence with the fire that comes to it from hell itself. http:////bible.us//Jas3.6.GNT","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.9562620302207263],0
5.43086138636885E+018,"Ugh. Tgif. All I have to say. Food. Makin damn macncheese for little bro and his runt friends. Neighbors need to calm their shit and turn it down. Mall later? I think so. Gooin to crash so, if I don't text back.. call or keep texting. Youknow. Cornmaze tomarrow maybe. Let's just see what happens, ohgod?.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8451654506486956],0
-7.82296923807364E+018,"<3 OliSkyes&AlexEvans They are tooooo awesome. Bored, wishes she was feeling better. Really wanted to go on the field trip. . .","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.824387461615819],0
3.22469802287775E+018,"OMG, first word of a new Scrabble game and I used ALL of my letters for the word /trodden/"" that has given me 72 points! :D""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9022835624326211],0
-2.85712878604982E+018,"People who want to get rich fall into temptation and a trap and into many foolish and harmful desires that plunge men into ruin and destruction. For the love of money is a root of all kinds of evil. Some people, eager for money, have wandered from the faith and pierced themselves with many griefs. - 1 Timothy 6:9-10 - NIV","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9951295850428953],0
1.95815741530006E+017,"has an iron shaped mark on her floor now, as she was very suprised when Liz got kicked off the apprentice instead of Baggs /the brand/"" ://""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.883438682484872],0
-3.44186069220396E+018,Fun-ish awkward-ish day with Kathy S Tran and Josh hahaha went booths corners then had a party at staples then chilled at the park...good timess,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9032898178692916],0
-6.43062396470942E+018,Peoplez I am seriously still looking for a band. If you know anyone who is a drummer//bassist//singer I could really use them!!! :] thanks,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8232591606979932],0
-4.68515514347483E+018,one source recomends identifying a brown recluse spider by checking to see if it has three eyes.........yea........like I'm going to get that frigg'n close!!!!!!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8521554771583623],0
2.26908536081576E+018,"really likes the new Yahoo Mail format - if you're using Yahoo, switch to the new format! More like Outlook (preview pane, automatically checks for new messages) and easier on the eyes. Calendar opens in a new tab, too.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8798489801501883],0
-8.37711003717115E+018,Just gonna stand there and watch me burn  but that's alright because I like the way it hurts  Just gonna stand there and hear me cry  But that's alright because I love the way you lie  I love the way you lie. <3,"[5, 5, 1, 5, 3, 5, 9, 1, 0, 0]",[0.986659816851497],1
6.62900234693602E+018,"All I have to say is that some people are just freaking stupid. They get angry over stupid, petty things. Then they just do stupid stuff.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.8828959773649012],0
-2.03587447334305E+018,"It doesn't matter how many times this happens, everytime the priest starts slinging holy water, I jump when it hits me.","[5, 5, 1, 1, 1, 1, 1, 1, 1, 0]",[0.7868854429781612],0
-8.00722232445587E+018,"im gonna go ahead and take this one totally out of context...  /i don't even have pants on./"" - Nicolas Feliciano   Linda Ashley bothered?""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.5950825450552698],0
4.1602113792687E+018,2 oL mah cuzins here in FB wat do yu think 12//01 or 01//14.....? cge n teL me wat yu think...?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7455016905396485],0
-7.8133438019286E+018,"Non-petowners who visit & like to complain about our pets: 1.They live here.You don't. 2. If u don't want their hair on your clothes, stay off the furniture. That's why they call it 'fur'-niture. 3. I like my pets alot better than I like most people. 4. To u, they are animals. To me,they are children who are short, hairy, walk on all fours & don't speak clearly. Copy & Post if you love your pet! (or pets)","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9286763364245664],0
6.8444493451417E+018,"The world has ended, yet here I stand. Cold and beaten, scared and abandoned, a solitary life in a lonely world. I was unworthy to be left behind, unworthy to be saved, somewhere between Heaven and Hell. But I see a light in the midst of the darkness. And His name is Jesus.","[1, 1, 1, 1, 1, 1, 1, 3, 3, 1]",[0.9034429251865931],0
-8.79238817224124E+016,"They can't build a satellite to tell you how loved you are,   or some kind of life device that holds you in when you've gone too far","[5, 1, 1, 1, 1, 1, 1, 1, 5, 0]",[0.9020875656130529],0
5.28777945895259E+017,"just got back from The Green Hornet, I must say it was pretty funny. I'm quite happy with it as a whole, worth a watch I'd say","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.866964670745218],0
3.36255514278786E+018,"Watching /I Didn't Know I Was Pregnant/"". What a trip! The girl was real sick and she ends up crashing her car. Next thing she knows","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.626802554470713],0
-8.97317847279613E+018,"is annoying you with my status updates for one reason and one reason only, Cuz I'm bored and its entertaining me :)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8507274974505828],0
6.81078753924176E+018,Ok so third day I called in to work sick still dying but only have a really bad cough and a little dizzy but otherwise fine. But I have taken three different medications and so far none of them has worked on this cough going to kill it it killing my throat. but I should be into work no matter what tomorrow since I have no freebies anymore,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.920328917274686],0
5.05770027021599E+018,"some people have a real knack for yelling all the f***ing time, how very annoying it is. yet, sometimes i cant help but yell back at them. ugh.","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8804802655128846],0
5.82199476887615E+018,"Prayer request to anyone who will pray: My father is going through a whole lot of problems right now and I am not comfortable disclosing them, but plaese pray that God would be willing to turn him around spiritually and that I would know how to be of use in this situation. I am very distressed over him and I covet your prayers, thank you.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.941840876790302],0
-4.38831610369647E+018,Another year past ~ a few ups & downs ~ some you remember ~ some you forget ~ New Year ahead ~ Dreams to Collect ~Loving the best & ignoring the rest!.~,"[5, 5, 5, 5, 1, 1, 3, 1, 0, 0]",[0.8230546717052194],0
4.87304021699018E+018,"As the poet said, 'Only God can make a tree' -- probably because it's so hard to figure out how to get the bark on. Woody Allen","[4, 4, 5, 3, 5, 1, 3, 1, 1, 0]",[0.9795783858543462],1
-1.72009548619723E+018,"Can't sleep, gutter must b broken or blocked cos its overflowin and all I can hear on my window is, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP!!!!!","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.7595506487814729],0
-5.75738191960775E+018,"Is planning an art collaboration each month this year each with a different person or group of people, using different mediums or styles as part of his new year resolution type things","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9107024926795665],0
-6.01321116910681E+018,"Argentina 82 - Serbia 84 =//  que paso con ese 20 - 9 del principio? =(  pero bue, un tropezon no es caida... ahora a prepararse para los octavos","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.8566308131731519],0
7.41512515513307E+018,"That pigeon is back! or rather a bar-shouldered dove according to Slater's guide.  Was sitting down having a smoke outside when it landed on the table. It walked back and forth stopping every now and then to hold it head up, puff its chest out and stamp its feet. Damndest thing I ever saw.  It either has a romantic interest in me or wants a fight. Not sure which is more scary.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8856611918269677],0
-1.42736091293005E+018,"ATTENTION!!!!!!!!!!Do NOT join the group currently on Facebook with the title /Becoming a Father or Mother was the greatest gift of my life/"" It is a group of Pedophiles trying to access your photos. This was on Fox News at 5. Please copy and post. Thanks!""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9605253839737504],1
-7.60454305110289E+018,Ran into the best dressed begger I have ever met on the weekend. He was an islander wearing a designer shirt and flash pair of shoes and the scan up and down he gave me suggested he was not too impressed with my style. Did not stop him from asking for money and smokes (in both French and English) from me and everyone else passing by.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9224676521962359],0
-6.90836867318158E+018,"Have you ever just wanted to be gone. Or never-born? Well that's how I'm feeling. Sometimes the littlest things have a great impact, mine is in a negative way. I better be prepared to say goodbye to people. If only I had a second chance.?","[1, 1, 1, 1, 1, 1, 1, 1, 3, 3]",[0.8855737339571375],0
-2.15391755895614E+018,im so cold i think when i die i wanna go to hell cuz theres no way heaven could be warm lol,"[5, 1, 3, 1, 1, 1, 3, 5, 1, 0]",[0.8975859980972037],0
1.56591760686769E+018,"Perhaps Freud was into something here.   My little Marysia: Whom do you love more, me or your boyfriend? Because I love you more.   Me: *Long speech about different kinds of love and the independence of each of them etc etc etc*   M: So whom do you love more!?","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9049091895403443],0
-1.86437208797221E+018,Count your blessings,"[1, 3, 1, 1, 3, 1, 1, 0, 0, 0]",[0.673832141987042],0
-5.97035841041078E+018,"Crackin' day Gromit! Proud to know Bart and the guys from the A127mcc, the A127diner and the Goldwing owners club! Thanks for the ride and the drumkit! :) Over ┬ú1000 raised today - you rock!","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.9124732144192431],0
-9.08178387382261E+018,"So my 13 year old niece apparently doesn't know how to use a door. I walked down the hall (which her room is directly at the end of) and saw her getting dressed. It was kind of funny how she jumped when I said /you might wanna shut the door./""""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.922606801994463],0
8.8679963561808E+018,"My friends, what good is it for one of you to say that you have faith if your actions do not prove it? Can that faith save you? http:////bible.us//Jas2.14.GNT","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9387530982718881],1
-6.61715386564365E+018,"Sometimes, I just want to let myself go and let my /inner bitch/"" free and scream /""I FUCKING TOLD YOU SO!!!!!!!!/""""","[1, 3, 1, 1, 1, 1, 1, 0, 0, 0]",[0.7835874752338944],0
4.64470505825572E+018,v├ñsyy v├ñlill├ñ mediatulvaan. Kunpa v├ñlill├ñ sais sulkea tietokoneen edes viikoksi. Ja tv:n. Eik├ñ vilkaisisikaan kioskien ja kauppojen edess├ñ oleviin lehtien l├╢├╢ppeihin ohikulkiessaan. P├ñ├ñ on liian t├ñynn├ñ.,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8993238397331006],0
2.78779977254195E+018,"Contractions and a migraine all night last night, what a terrible combo! I think I need to treat my pregnant feet to a nice pedicure.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8346186607303299],0
2.95101925163913E+018,"time is also too heartless, i am at a loss, under my eyelids  an image of you walking with someone else floats up┬à~","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8835739603138038],0
5.59988427622036E+018,"Even if we kill all the terrorists involved with the 9-11 attacks, it can never bring back your loved ones from the grave...-_-","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.7857203474774117],0
-8.93435345009293E+018,"Seriously....I am so done with this. I stick up for you even though you treat everyone including me like crap. I deal with all your insensitivity, because I know you have a good side to you and we have each others backs. But I have a limit of how much of your BS I can take. I am intelligent, good with school work, and hanging out with my friends means everything to me. If you don't realize this about me, GET OUT OF MY LIFE! I'm sick and tired of being treated like some stupid useless girl!","[1, 1, 7, 3, 1, 1, 1, 1, 1, 1]",[0.9475898487684434],0
7.8560291850081E+018,"Any man who appeals to the law is either a fool or a coward. Any man who cannot take care of himself without that law is both. For a wounded man shall say unto his assaiant: if i live i will kill you, if i die you are forgiven. Such is the rule of honour.  - Omerta, Ashes of the Wake, Lamb of God","[3, 1, 1, 1, 1, 2, 1, 1, 1, 3]",[0.9763226056054359],1
-6.54562655459523E+018,"Well, I'm not going to be able to sleep tonight because of sick, twisted, freak horror movies based on actual events and including actual footage and audio.","[1, 1, 1, 5, 1, 5, 1, 1, 1, 1]",[0.8604335506784442],0
9.53215467765922E+017,you know what sucks? having nostalgia hit you...I'm trying to find the names of 90's songs...but I can't remember for the life of me...,"[1, 1, 1, 1, 1, 3, 7, 1, 1, 0]",[0.8579013858137142],0
-3.47451327831776E+018,"/The important thing is this: To be able at any moment to sacrifice what we are for what we could become./""""","[1, 4, 4, 5, 1, 3, 2, 3, 0, 0]",[0.9628143692065707],1
-9.11979940579E+018,Self destruction initiated. And then my thoughts go off to when Bottom was cutting off his body parts. You wouldn't understand.,"[1, 1, 1, 1, 1, 5, 1, 3, 1, 1]",[0.7902602506810715],0
-7.92595870946482E+018,"If you put me in a house I would much prefer a flat, If you put me in a flat then I'd rather have a house.","[3, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9207428395433943],0
