hash,text,count
954870174932247203,"Virus spreading like wildfire on Fb and My Space! It is a trojan worm called koobface. It will steal your info,invade your system and shut it down! DO NOT open the link Barack Obama Clinton Scandal! If SmartGirl15 requests you as a friend, don't accept it; it is a virus. If somebody on your list adds her, you get the virus too! Please.. copy and paste to your wall. Confirmed on SNOPES..please pass it on!!","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-6725869553348197768,s day has involved paramore and intense studying of quirkology and reading peoples body language and their behavioural patterns. Now its time for pub quiz. XD,"[0, 0, 0, 0, 0]"
-7682091718226203891,Staying up late with sick baby watching Old GostBusters cartoons makes me realize why all us kids from the 80's are screwed in the head man these toons are kinna creepy if you really think about it.,"[0, 0, 0, 0, 0, 0, 0, 2, 0]"
-7256968208583809062,"My Little Brother Just Shoved A Full throttled Can Up His Ass,  Keep In mind,  He's Only 6 >.<","[0, 2, 0, 2, 0, 4, 0, 0, 0, 0]"
-1775923851083126086,is a little slow after the celebration lunch (and drinks) at Stix after class today. Needs a little power nap for the real deal later!!!,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-1419794871054044089,Why do you look away from the things you wanna see? Why must you walk away from the places you wanna be? You hurt so much and you might not care 'cause there are feelings you don't share. But if stay too long we'll all be gone and that isn't what you want. What you want... ~Stay Too Long (nameless band),"[2, 0, 0, 0, 0, 0, 0, 0]"
8636900470434714497,"Would you mind if I pretended I was someone else, with courage in love and war? I use to think that's what I was, but now this lying hurts to much, and I don't know what for. <3","[0, 0, 0, 6, 2, 2, 0, 0, 0, 0]"
6172647307182857845,knowing me i had music blasting and missed jaco's call! well i think its him cause the voice message isnt very clear lol!,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8463302584493956469,"Yesterday was so pleasant.. I went and visited My Dear friend Libby, and played with her English Bulldogs...Bruce, Tillie, and Sweetie.. and Humper who is a Pomeranian...Dogs have such unconditional love...we should all act more like dogs!!!!","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-7169443009666384860,"No one is Peeking at your Profile, Giving you free Farmville stuff, Checking your Ex or Tagging your mug shot, committing suicide on a web cam, or really wants to know if you are hot or not - Except HACKERS & SCAMS loaded with VIRUS wanting you to click on them or hit the Like button! They will HACK into your accounts and raise havoc. STOP CLICKING ON THAT GARBAGE! Copy and paste and re-post - spread the word please.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-1860043063592217108,"somehow, it is the 17th already. It feels like it was just riley's birthday and now it's the middle of the month? what the hell...","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
1053596816225461307,"Ah, New Vegas works a lot better...after I got over 60 community patches. Once again the community beats the developer in providing patches!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-3939150636688697981,"I took my little girl puppy Sophia to the vet yesterday evening, and discovered she is not so little: 29 pounds at 4 months and 3 weeks.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2624573948643152964,"Sisters r a blessing, supportive when things r rough, helpful when ur in need but most of all a shoulder 2 cry on & give you a hug afterwards ? I LOVE U SIS ?","[2, 2, 2, 0, 0, 0, 0, 0, 0]"
-480260358866337851,"happy birthday today to my darlingest twins.. scone-yuh and kurt-bah, I love you both so very much. I hope your day is wonderful. I can't wait to see both of you and give you BIG birthday hugs. (: <3 Sonja Lehua Katya San Lee","[0, 0, 0]"
-5418649801971836376,Dis the worst stage show i have ever been to somebody should have warned me now i am stock here all around me r grey headed ppl i have never seen so many in de same place dame they can party BUT THEY R SOCFICATING ME HELP I SHOULD HAVE GONE TO ANGUILLA FOR THEIR CARNIVAL NO I STAYED HOME NOW THIS HELPPP!!!┬í,"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
592100828751308070,"A kdo ima ra?unalnik Acer, zaslon 14.1 inch, ki ga ne rabi? Lahko je tudi pokvarjen, ker bi radi kupil samo dva dela. Lahko tudi pi┬Üete ?e imate druga znamka, pa bomo videli kaj se da naredit.","[0, 0, 0, 0, 0]"
6636586932328133682,"Don't get your hopes up, kid. I said, get ready for the letdown. We've gone too far to turn back now and I'll never be half as good as you make me sound. So I hope you're ready for the letdown.","[0, 4, 4, 0, 0, 2, 0, 0, 0]"
-3977819624809521433,"Apparently country dancing evolved from early english Morris dancers who then got copied by the French courts and then America twisted the idea and pummelled it into the ground......   Why on earth are we TAUGHT this stupid /dance/""?!?!?!?""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-158455751226117921,Bet NO ONE guesses what show mines from! Mostly because EVERYONE who I've talked to about it has never heard of it.,"[4, 0, 0, 4, 4, 0, 0, 0, 0, 0]"
8248739731075410171,999 .. i like it how we used to talk yeeeeears ago and u used to show me all ur raps!!! do u remember? hahaha:),"[4, 2, 0, 0, 4, 0, 0, 0]"
8134171366863182303,yea but jimmy u see okay in foot buff men run around in short shorts tackling each other to the ground and jumping on them okay now i kno u love having a big swetty man on top of u but most ppl dont thouhgt i would post wat some people said about football,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
555711185311880000,"You can't tell me an essay written 20 years ago on the /modern/"" Caribbean is relevant or necessary for me to read today. You just can't.""","[0, 0, 0, 0, 0]"
2288706294992726375,"Life teaches you to love and teaches you to cry, it may be ironic but its true that you can't know the value of love until you cry for it.","[2, 0, 4, 2, 0, 0, 0, 6, 8]"
1437443008250077329,"I woke up one morning to find myself wrapped in the things I swore I'd never touch.  And here I am again trying to save what's left of you and I, So why aren't you satisfied? I've had this song stuck in my head all day. I love it.","[0, 4, 4, 0, 0, 2, 0, 0, 2, 0]"
8023958790769179509,"SXSW-from film to music, here I come...look out Austin! Wow this next week is going to be soooooo busy, but I get to stay in a hotel int the middle of everything! Ahhhhhhhhhhhhh so stoked!","[0, 0, 0, 0]"
1730701373028055828,"Dios nuestro que tu Justicia siga cayendo sobre nuestro Pais , Ten misericordia de Honduras , cuida a las personas en la Frontera , Declaramos Victoria sobre Honduras = Tu Justicia .","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3983483148681966631,60mph on country lanes... Definately getting a bike... xD  Wish some people would stop being so negative about it ┬¼┬¼ Just because someone you know (who is accident prone anyway!) got into an accident doesn't mean I will >< grr They're still alive and walking anyway!!   Also Tangled was good 8D think I might buy on dvd when it comes out. x],"[0, 0, 0, 0, 0, 0, 0]"
-689500469702736395,"Knelt down before I went to bed. God asked me, My child what can I do for you? I said: Dear Heavenly Father, please protect and bless the person reading this. The Lord smiled and answered, request granted! Be kinder than necessary ~ for everyone you meet is fighting some kind of battle. 93 percent won't re-post this, Ask me if I care... but it would be an honor and a pleasure to see if you are amongst the 7 percent.???","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
4755582612917569783,jk wkt akn berlalu biarlah dia berlalu  jgn kaw sesali wkt yg terlewati  tetapi belajarlah dari waktu yg tlh kaw lewati itu  dgn demikian kaw tlh membuat masa dpn mu lbh berarti,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2579861838912010705,"I'm so tired that I can't stand. But I know that time will heal this heart. WIth every door that's slamming shut, a new one's there to lead me where You are. I will hold on to this hope that I have. You gave me a promise. You gave me Your promise. I'll push through this moment. I'll never give up. You gave me a promise. You gave me Your promise.","[8, 2, 5, 0, 0, 4, 4]"
-5572276271779888013,This is bullshit. I sit down with my coffee to watch my Youtube subscriptions and theres only like 5 new ones. Now what the fuck am I gonna do with my morning? I guess I could watch last nights Colbert.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3079792850291807484,I am soooo proud of all my friends and family who are in school AND working AND have families AND are making kick-ass grades! You guys inspire me! (I'm also really glad your finals are done and you can come out and play!),"[0, 0, 0, 0, 0, 0, 0]"
-2555277648140394355,Que todo el mundo cabe en el tel├⌐fono que no hay distancias grandes para nuestro amor que todo es perfecto cuando te siento tan cerca aunque estes tan lejos. ~Sin Bandera,"[0, 0, 0, 0, 1, 0, 0, 0, 8]"
4035731969747917739,"/there is always one woman to save you from another and as that woman saves you she makes ready to destroy/"" - Charles Bukowski""","[1, 2, 4, 2, 1, 0, 4, 0, 0]"
2092095408177629839,Something is wrong with me...woke up at at 5:30am AND went grocery shopping before 8am....what the hell is going on here?!?!?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5597386126192584097,"I was playing Operation Flashpoint yesterday, and when I joined the room, they were speaking French. It was Last Stand, where you have to survive as long as possible. I was going for Gold, they retreated at Bronze. Figures...","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1942997530284441727,contortion training is going good.... halfway to a backbend and only my first day! the flexibility in the front of my legs seems to be my biggest issue!,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5962698735321589563,There are two guys in the student so desperate to play ping pong that they have pushed two tables together as a make-shift ping pong table to play on.,"[0, 0, 0, 0, 0, 0, 0]"
2318212523237086583,"/Character is like a tree and reputation like its shadow. The shadow is what we think of it; the tree is the real thing./""""","[4, 1, 0, 1, 0, 2, 0, 1, 2]"
-2338163380607423154,??~Quick!! Put your left hand over your right shoulder and your right hand over your left shoulder! That was a quick hug from me~?? ?,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
141563357261895804,2 those who go 2 sleep l8 like 11 am and those dat wake up like @ 6 am u sux no 1 picks up dnt ask y i dnt call cuz wen its free ya dnt ans,"[0, 0, 0, 0, 0, 0, 0, 0]"
-1374765778058161178,"has just finished his first assignment for the semester... 6 page document to go with my program, think it's long enough? ;)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-1054846500160862942,"Now realizing that the world causes people to fear and go to what was safe, make them change to what people want, make them blossom into a great person or whither to nothing... O and the rare one, where nothing changes","[2, 2, 2, 6, 0, 0, 0, 2, 0]"
134101012063945998,"/When one person suffers from a delusion it is called insanity; when many people suffer from a delusion it is called religion./""""","[1, 0, 0, 0, 2, 2, 0, 0, 0]"
-48428389715856567,I need some internets help! I am looking for a way to tell webcrawlers not to include in their index a specific portion of a website.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5701488704249911675,/You are asking all the right questions today -- so don't worry if you don't get any answers you like. That takes time,"[0, 0, 0, 0, 0, 0, 0, 4, 0]"
-954906046877894996,"Everytime my daughter looks into my eyes, I know I am a lot more than Ive ever given myself credit for....","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2949524053564016724,"Maybe if you looked in this direction  I'd pick my heart up off the floor and put it in my chest then  Feel the fucking life, rushing through my body  But you got a guy, it's not me, so my wrist is looking sloppy. - Earl Sweatshirt","[4, 4, 8, 6, 0, 4, 8, 4, 2]"
-2135015276583136621,"Quitting alcohol for a week or three after a night of shouting at midgets, getting lary at perverts, falling down stairs, smashing my phone, stealing a pack of cigarettes, and beating up rubbish bins.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-8203959488158291036,"My new boss is being a jerk and is cutting my friend's hours at work! When I protest about it they threaten to cut mine too! They shouldn't be bringing in other people from other stores when people at our own store need the hours to support their familes! Somebody needs to stand up for what's right! He is a good worker! Please pray for him, Thanks!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6349181961793171713,I believe I will soon regret this Facebook. I have a list of things to do. On the other hand Jeremy does have fantasy football and baseball.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-4131790302442921967,MONDAYS! MONDAYS! MONDAYS! COME SHAKE YOUR  MONEYMAKER WITH ELECTRIC SOL AT 3 VINOS Restaurant 201 N.  Citrus Ave Covina,"[0, 0, 0, 0, 0, 0, 0]"
-3712918810828750945,"HEADS UP! - The infamous Facebook episode from South Park will air tonight on Comedy Central. Even if you don't like SP, you should check this one out. Kip Drordy thanks you.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-6493306257388646376,"Movie rule of thumb: If Stanley Tucci is in the credits, it's a movie worth watching. No joke. I just adore this man; him and Jeff Goldblum. Mmm...Jeff Goldblum.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5143442053459858115,"today is one of those days where you feel alright to roll around naked. Not because its a special day, but the thought of not wearing clothes and rolling around is wonderful. I once, rolled around with clothes on and it was terrible. Worse experience ever!","[0, 0, 2, 0, 0, 0, 0, 2, 0, 4]"
-9103297799792905831,"Has realised me and the boys have failed to get dressed out of PJ's all year, although some of us have gone through a few sets of PJ's unless you count smally smalls waking up in the clothes he fell a sleep in on New Years Eve","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
7717581608673024368,"It's stuck in my mind, it makes me feel sick, it makes me angry, it makes me feel like a failure.....but I can't stop thinking it","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-8053283795267452123,Yeah sure dad. Go ahead and threaten me and my brother with a beating//death. Just one more reason why ill want to come down and visit when I leave. You fuck.,"[0, 0, 0, 0, 4, 2, 2, 4, 0, 0]"
